Date,n
2011-12-25,20.58979166666663
2011-12-26,20.630937500000048
2011-12-27,20.647812500000036
2011-12-28,20.657812500000034
2011-12-29,20.639791666666707
2011-12-30,20.707083333333355
2011-12-31,20.723020833333354
2012-01-01,20.75145833333333
2012-01-02,20.727083333333358
2012-01-03,20.728437500000005
2012-01-04,20.685000000000013
2012-01-05,20.80343749999997
2012-01-06,20.774270833333322
2012-01-07,20.778437499999978
2012-01-08,20.805520833333297
2012-01-09,20.795520833333306
2012-01-10,20.8005208333333
2012-01-11,20.568958333333345
2012-01-12,20.75999999999999
2012-01-13,20.78499999999997
2012-01-14,20.82041666666664
2012-01-15,20.828645833333308
2012-01-16,20.749999999999993
2012-01-17,20.759895833333328
2012-01-18,20.765208333333323
2012-01-19,20.79697916666663
2012-01-20,20.82531249999997
2012-01-21,20.837291666666633
2012-01-22,20.839999999999964
2012-01-23,20.836874999999967
2012-01-24,20.82802083333331
2012-01-25,20.84437499999996
2012-01-26,20.840208333333308
2012-01-27,20.792916666666645
2012-01-28,20.82916666666664
2012-01-29,20.833333333333304
2012-01-30,20.789999999999967
2012-01-31,20.85968749999996
2012-02-01,20.892604166666707
2012-02-02,20.87020833333332
2012-02-03,20.814583333333307
2012-02-04,20.836458333333294
2012-02-05,20.895625
2012-02-06,20.856562500000017
2012-02-07,20.880104166666683
2012-02-08,20.88531250000004
2012-02-09,20.710729166666663
2012-02-10,20.880625000000048
2012-02-11,20.903541666666708
2012-02-12,20.894895833333376
2012-02-13,20.902187500000032
2012-02-14,20.902291666666684
2012-02-15,20.878749999999997
2012-02-16,20.875625000000017
2012-02-17,20.880937500000048
2012-02-18,20.906770833333365
2012-02-19,20.865416666666626
2012-02-20,20.84072916666663
2012-02-21,20.865312499999998
2012-02-22,20.87583333333333
2012-02-23,20.863229166666624
2012-02-24,20.88000000000005
2012-02-25,20.904895833333374
2012-02-26,20.882604166666667
2012-02-27,20.878437500000036
2012-02-28,20.920416666666693
2012-02-29,20.926666666666687
2012-03-01,20.90593750000004
2012-03-02,20.923958333333356
2012-03-03,20.878229166666667
2012-03-04,20.919062500000006
2012-03-05,20.85229166666665
2012-03-06,20.880312500000006
2012-03-07,20.87708333333336
2012-03-08,20.842083333333303
2012-03-09,20.843958333333294
2012-03-10,20.86083333333333
2012-03-11,20.88968750000004
2012-03-12,20.920416666666693
2012-03-13,20.824479166666638
2012-03-14,20.910833333333358
2012-03-15,20.930416666666687
2012-03-16,20.939270833333346
2012-03-17,20.93552083333335
2012-03-18,20.89687499999999
2012-03-19,20.637604166666677
2012-03-20,20.815416666666625
2012-03-21,20.888958333333374
2012-03-22,20.88260416666667
2012-03-23,20.904375000000027
2012-03-24,20.923750000000023
2012-03-25,20.903020833333365
2012-03-26,20.83677083333329
2012-03-27,20.87812500000005
2012-03-28,20.921250000000015
2012-03-29,20.944791666666685
2012-03-30,20.951875000000015
2012-03-31,20.975208333333352
2012-04-01,20.962500000000023
2012-04-02,20.958750000000027
2012-04-03,20.92093750000002
2012-04-04,20.880729166666686
2012-04-05,20.880520833333378
2012-04-06,20.89645833333336
2012-04-07,20.869062499999966
2012-04-08,20.849270833333293
2012-04-09,20.932291666666668
2012-04-10,20.299270833333328
2012-04-11,20.09489583333333
2012-04-12,20.74697916666666
2012-04-13,20.79572916666664
2012-04-14,20.843333333333298
2012-04-15,20.832083333333305
2012-04-16,20.823229166666632
2012-04-17,20.884479166666708
2012-04-18,20.980937500000003
2012-04-19,20.963333333333363
2012-04-20,20.894895833333354
2012-04-21,20.940416666666707
2012-04-22,20.945833333333344
2012-04-23,21.03354166666664
2012-04-24,20.803229166666657
2012-04-25,20.958437500000002
2012-04-26,20.99479166666667
2012-04-27,21.037604166666636
2012-04-28,21.091458333333293
2012-04-29,21.120625000000043
2012-04-30,21.183541666666695
2012-05-01,21.2353125
2012-05-02,21.278958333333307
2012-05-03,21.290833333333307
2012-05-04,21.290937499999973
2012-05-05,21.29687499999997
2012-05-06,21.292916666666642
2012-05-07,21.27843749999997
2012-05-08,21.30197916666665
2012-05-09,21.311354166666625
2012-05-10,21.334479166666636
2012-05-11,21.314166666666633
2012-05-12,21.290624999999974
2012-05-13,21.306041666666633
2012-05-14,21.307604166666632
2012-05-15,21.29041666666664
2012-05-16,21.291562499999973
2012-05-17,21.332499999999968
2012-05-18,21.290208333333307
2012-05-19,21.29260416666664
2012-05-20,21.290208333333307
2012-05-21,21.287916666666646
2012-05-22,21.05760416666669
2012-05-23,21.250729166666662
2012-05-24,21.286458333333304
2012-05-25,21.305312499999964
2012-05-26,21.26114583333333
2012-05-27,21.259374999999995
2012-05-28,21.2540625
2012-05-29,21.245000000000005
2012-05-30,21.21281250000003
2012-05-31,21.21260416666669
2012-06-01,21.221145833333356
2012-06-02,21.213020833333363
2012-06-03,21.195104166666702
2012-06-04,21.192916666666704
2012-06-05,21.04531250000002
2012-06-06,21.193854166666693
2012-06-07,21.20552083333337
2012-06-08,21.14875000000003
2012-06-09,21.1510416666667
2012-06-10,21.178125000000033
2012-06-11,21.18468750000003
2012-06-12,21.14833333333338
2012-06-13,21.132916666666716
2012-06-14,20.879062499999996
2012-06-15,21.086354166666673
2012-06-16,21.093645833333305
2012-06-17,21.1419791666667
2012-06-18,20.91781250000001
2012-06-19,21.08291666666663
2012-06-20,21.122291666666694
2012-06-21,21.070416666666656
2012-06-22,21.004479166666663
2012-06-23,20.971874999999994
2012-06-24,21.02499999999998
2012-06-25,21.01708333333332
2012-06-26,21.01302083333332
2012-06-27,21.043645833333297
2012-06-28,21.036979166666647
2012-06-29,20.997083333333336
2012-06-30,20.968437500000025
2012-07-01,20.943437500000037
2012-07-02,20.965833333333354
2012-07-03,20.959687500000026
2012-07-04,20.959687500000026
2012-07-05,20.945729166666684
2012-07-06,20.977916666666683
2012-07-07,20.981875000000013
2012-07-08,20.957604166666698
2012-07-09,20.958125000000027
2012-07-10,20.9497916666667
2012-07-11,20.930729166666694
2012-07-12,20.9351041666667
2012-07-13,20.95822916666669
2012-07-14,20.933854166666706
2012-07-15,20.889166666666664
2012-07-16,20.509791666666672
2012-07-17,20.855000000000025
2012-07-18,20.915520833333364
2012-07-19,20.704062499999974
2012-07-20,20.869791666666647
2012-07-21,20.874270833333362
2012-07-22,20.884062500000045
2012-07-23,20.89833333333337
2012-07-24,20.899062500000035
2012-07-25,20.878958333333344
2012-07-26,20.865104166666672
2012-07-27,20.841354166666637
2012-07-28,20.81416666666664
2012-07-29,20.814270833333314
2012-07-30,20.723020833333333
2012-07-31,20.66572916666666
2012-08-01,20.75635416666666
2012-08-02,20.767916666666654
2012-08-03,20.78052083333331
2012-08-04,20.79260416666664
2012-08-05,20.784270833333313
2012-08-06,20.734375000000014
2012-08-07,20.72854166666668
2012-08-08,20.74291666666667
2012-08-09,20.74364583333334
2012-08-10,20.740000000000006
2012-08-11,20.734062500000014
2012-08-12,20.717708333333352
2012-08-13,20.711145833333358
2012-08-14,20.63343750000003
2012-08-15,20.68208333333337
2012-08-16,20.68635416666668
2012-08-17,20.70187500000003
2012-08-18,20.69156250000003
2012-08-19,20.671250000000025
2012-08-20,20.662916666666696
2012-08-21,20.664791666666698
2012-08-22,20.6522916666667
2012-08-23,20.463229166666633
2012-08-24,20.614687499999953
2012-08-25,20.614374999999953
2012-08-26,20.614791666666623
2012-08-27,20.6359375
2012-08-28,20.431145833333336
2012-08-29,20.597291666666624
2012-08-30,20.59281249999997
2012-08-31,20.5814583333333
2012-09-01,20.594479166666627
2012-09-02,20.595937499999962
2012-09-03,20.60281249999996
2012-09-04,20.600833333333295
2012-09-05,20.587708333333307
2012-09-06,20.561458333333295
2012-09-07,20.559791666666626
2012-09-08,20.56416666666664
2012-09-09,20.540624999999977
2012-09-10,20.533229166666644
2012-09-11,20.315312500000022
2012-09-12,20.463750000000022
2012-09-13,20.503124999999997
2012-09-14,20.507499999999993
2012-09-15,20.533124999999973
2012-09-16,20.5417708333333
2012-09-17,20.504479166666666
2012-09-18,20.470000000000024
2012-09-19,20.42843750000002
2012-09-20,20.318645833333374
2012-09-21,20.469479166666687
2012-09-22,20.485208333333336
2012-09-23,20.570416666666627
2012-09-24,20.49541666666668
2012-09-25,20.426458333333343
2012-09-26,20.513854166666658
2012-09-27,20.486562500000012
2012-09-28,20.525312499999977
2012-09-29,20.534270833333313
2012-09-30,20.532395833333307
2012-10-01,20.53437499999998
2012-10-02,20.534687499999976
2012-10-03,20.546666666666635
2012-10-04,20.54968749999997
2012-10-05,20.563020833333294
2012-10-06,20.554895833333298
2012-10-07,20.54781249999997
2012-10-08,20.5886458333333
2012-10-09,20.59343749999996
2012-10-10,20.602916666666626
2012-10-11,20.563020833333294
2012-10-12,20.54479166666664
2012-10-13,20.56802083333329
2012-10-14,20.62354166666665
2012-10-15,20.544374999999974
2012-10-16,20.573541666666618
2012-10-17,20.615208333333367
2012-10-18,20.407291666666655
2012-10-19,20.546249999999972
2012-10-20,20.612708333333376
2012-10-21,20.706250000000022
2012-10-22,20.72229166666668
2012-10-23,20.783541666666636
2012-10-24,20.828020833333305
2012-10-25,20.778020833333308
2012-10-26,20.84229166666663
2012-10-27,20.783854166666657
2012-10-28,20.76531249999999
2012-10-29,20.801354166666624
2012-10-30,20.849166666666623
2012-10-31,20.86906250000004
2012-11-01,20.84385416666664
2012-11-02,20.80322916666663
2012-11-03,20.826666666666643
2012-11-04,20.832604166666638
2012-11-05,20.704270833333325
2012-11-06,20.767916666666654
2012-11-07,20.798541666666626
2012-11-08,20.88229166666671
2012-11-09,20.918437500000028
2012-11-10,20.93854166666671
2012-11-11,20.87083333333329
2012-11-12,20.84447916666663
2012-11-13,20.771145833333318
2012-11-14,20.91781250000003
2012-11-15,21.05958333333333
2012-11-16,21.391875000000038
2012-11-17,21.47427083333335
2012-11-18,21.43572916666669
2012-11-19,21.270937500000034
2012-11-20,21.122812499999974
2012-11-21,21.072812499999973
2012-11-22,21.065937499999954
2012-11-23,20.83239583333334
2012-11-24,21.032604166666633
2012-11-25,21.043749999999964
2012-11-26,21.069791666666642
2012-11-27,21.07239583333331
2012-11-28,21.061354166666636
2012-11-29,21.054999999999964
2012-11-30,21.051874999999967
2012-12-01,20.99604166666667
2012-12-02,21.033333333333303
2012-12-03,20.816875
2012-12-04,21.045416666666632
2012-12-05,21.067812499999977
2012-12-06,21.076666666666615
2012-12-07,21.13406249999998
2012-12-08,21.091979166666636
2012-12-09,21.08479166666672
2012-12-10,21.152291666666706
2012-12-11,21.140729166666713
2012-12-12,21.190833333333348
2012-12-13,21.218333333333348
2012-12-14,21.248020833333335
2012-12-15,21.17635416666669
2012-12-16,21.22031250000001
2012-12-17,21.170937500000033
2012-12-18,21.27114583333331
2012-12-19,21.35302083333329
2012-12-20,21.0440625
2012-12-21,21.351458333333312
2012-12-22,21.824375000000018
2012-12-23,21.98822916666667
2012-12-24,22.065729166666625
2012-12-25,22.094895833333307
2012-12-26,22.07729166666663
2012-12-27,21.996145833333316
2012-12-28,21.786874999999995
2012-12-29,21.71958333333336
2012-12-30,21.6626041666667
2012-12-31,21.70145833333336
2013-01-01,21.676770833333364
2013-01-02,21.638958333333367
2013-01-03,21.628333333333384
2013-01-04,21.653229166666694
2013-01-05,21.6582291666667
2013-01-06,21.659895833333366
2013-01-07,21.658437500000037
2013-01-08,21.65364583333337
2013-01-09,21.659270833333366
2013-01-10,21.655520833333373
2013-01-11,21.64500000000004
2013-01-12,21.659895833333366
2013-01-13,21.641250000000003
2013-01-14,21.621979166666694
2013-01-15,21.648750000000046
2013-01-16,21.788125000000026
2013-01-17,21.727604166666683
2013-01-18,21.78135416666664
2013-01-19,21.841666666666658
2013-01-20,21.741250000000008
2013-01-21,21.75854166666667
2013-01-22,21.819166666666646
2013-01-23,21.7134375
2013-01-24,21.83124999999998
2013-01-25,21.89250000000003
2013-01-26,21.902395833333326
2013-01-27,21.956562500000018
2013-01-28,21.944270833333352
2013-01-29,21.975000000000012
2013-01-30,21.982395833333342
2013-01-31,21.997395833333332
2013-02-01,22.084687499999962
2013-02-02,22.021979166666654
2013-02-03,21.990416666666675
2013-02-04,22.05072916666664
2013-02-05,22.093229166666628
2013-02-06,22.0983333333333
2013-02-07,21.92458333333332
2013-02-08,22.095104166666633
2013-02-09,22.095937499999962
2013-02-10,22.171145833333345
2013-02-11,22.15604166666669
2013-02-12,22.12052083333337
2013-02-13,22.155416666666696
2013-02-14,22.214479166666678
2013-02-15,22.213229166666682
2013-02-16,22.241145833333338
2013-02-17,22.254999999999995
2013-02-18,22.242500000000007
2013-02-19,22.235937500000006
2013-02-20,22.22958333333335
2013-02-21,22.2378125
2013-02-22,22.228333333333342
2013-02-23,22.137499999999992
2013-02-24,22.12218749999997
2013-02-25,22.121458333333308
2013-02-26,22.114270833333293
2013-02-27,22.111874999999955
2013-02-28,22.11468749999996
2013-03-01,22.106041666666627
2013-03-02,22.09979166666663
2013-03-03,22.105937499999964
2013-03-04,22.116458333333316
2013-03-05,22.11729166666663
2013-03-06,22.109062499999954
2013-03-07,22.100312499999955
2013-03-08,22.065104166666632
2013-03-09,22.07135416666665
2013-03-10,22.071770833333318
2013-03-11,22.066145833333305
2013-03-12,22.010624999999994
2013-03-13,21.973958333333357
2013-03-14,21.965416666666695
2013-03-15,21.96718750000002
2013-03-16,22.019791666666652
2013-03-17,22.02416666666666
2013-03-18,21.988437500000014
2013-03-19,21.972604166666674
2013-03-20,21.93760416666669
2013-03-21,21.958541666666687
2013-03-22,21.976250000000018
2013-03-23,21.954270833333354
2013-03-24,21.93395833333337
2013-03-25,21.913437500000025
2013-03-26,21.723125
2013-03-27,21.867083333333337
2013-03-28,22.01447916666665
2013-03-29,22.48697916666667
2013-03-30,22.45406250000002
2013-03-31,22.512083333333322
2013-04-01,22.54656249999998
2013-04-02,22.221249999999994
2013-04-03,22.10374999999996
2013-04-04,22.068124999999995
2013-04-05,22.00458333333333
2013-04-06,21.955416666666693
2013-04-07,21.979479166666675
2013-04-08,21.98937500000001
2013-04-09,21.956770833333366
2013-04-10,21.952291666666692
2013-04-11,21.766979166666655
2013-04-12,21.883750000000024
2013-04-13,21.89177083333337
2013-04-14,21.896770833333377
2013-04-15,21.886979166666716
2013-04-16,21.885625000000044
2013-04-17,21.890729166666688
2013-04-18,21.870729166666635
2013-04-19,21.871770833333287
2013-04-20,21.88052083333339
2013-04-21,21.837395833333375
2013-04-22,21.87395833333333
2013-04-23,21.844791666666634
2013-04-24,21.85104166666662
2013-04-25,21.861666666666626
2013-04-26,21.863229166666624
2013-04-27,21.84281249999997
2013-04-28,21.773854166666656
2013-04-29,21.77749999999998
2013-04-30,21.786041666666648
2013-05-01,21.762187499999996
2013-05-02,21.76166666666666
2013-05-03,21.757395833333323
2013-05-04,21.759687499999995
2013-05-05,21.770208333333315
2013-05-06,21.789895833333304
2013-05-07,21.795208333333306
2013-05-08,21.78552083333332
2013-05-09,21.754791666666662
2013-05-10,21.733229166666675
2013-05-11,21.730208333333348
2013-05-12,21.725104166666682
2013-05-13,21.724270833333346
2013-05-14,21.75916666666666
2013-05-15,21.73739583333334
2013-05-16,21.724479166666683
2013-05-17,21.69458333333337
2013-05-18,21.680208333333383
2013-05-19,21.638958333333377
2013-05-20,21.649895833333364
2013-05-21,21.573229166666696
2013-05-22,21.663437500000033
2013-05-23,21.68666666666668
2013-05-24,21.706666666666678
2013-05-25,21.72312500000002
2013-05-26,21.776874999999976
2013-05-27,21.863854166666716
2013-05-28,21.882395833333387
2013-05-29,21.89395833333337
2013-05-30,21.776041666666682
2013-05-31,21.92812500000002
2013-06-01,21.987187500000008
2013-06-02,22.02677083333332
2013-06-03,22.0492708333333
2013-06-04,22.073645833333305
2013-06-05,22.087187499999974
2013-06-06,22.015208333333323
2013-06-07,22.07822916666664
2013-06-08,22.132395833333376
2013-06-09,22.168229166666695
2013-06-10,22.17406250000002
2013-06-11,22.180416666666684
2013-06-12,22.18885416666669
2013-06-13,22.187500000000018
2013-06-14,22.216875000000016
2013-06-15,22.20385416666669
2013-06-16,22.27447916666665
2013-06-17,22.240937500000015
2013-06-18,22.26979166666665
2013-06-19,22.35041666666662
2013-06-20,22.431145833333357
2013-06-21,22.465416666666673
2013-06-22,22.485312499999996
2013-06-23,22.488229166666667
2013-06-24,22.358437500000008
2013-06-25,22.487916666666663
2013-06-26,22.490312499999998
2013-06-27,22.493229166666662
2013-06-28,22.491874999999997
2013-06-29,22.482187500000013
2013-06-30,22.480000000000015
2013-07-01,22.462291666666687
2013-07-02,22.429583333333355
2013-07-03,22.37937499999998
2013-07-04,22.336874999999974
2013-07-05,22.3286458333333
2013-07-06,22.278749999999988
2013-07-07,22.241770833333337
2013-07-08,22.218645833333344
2013-07-09,22.20135416666669
2013-07-10,22.169166666666694
2013-07-11,22.13895833333335
2013-07-12,22.103645833333292
2013-07-13,22.074583333333308
2013-07-14,22.04197916666664
2013-07-15,22.016354166666662
2013-07-16,21.79572916666668
2013-07-17,21.969479166666684
2013-07-18,21.983229166666675
2013-07-19,21.9915625
2013-07-20,21.97750000000001
2013-07-21,21.971875000000022
2013-07-22,21.96697916666669
2013-07-23,21.956770833333355
2013-07-24,21.947604166666697
2013-07-25,21.95125000000003
2013-07-26,21.94885416666669
2013-07-27,21.97031250000002
2013-07-28,21.967708333333352
2013-07-29,21.936354166666693
2013-07-30,21.95343750000002
2013-07-31,21.973333333333343
2013-08-01,21.969791666666683
2013-08-02,21.896250000000038
2013-08-03,21.913020833333366
2013-08-04,21.923125000000017
2013-08-05,21.9226041666667
2013-08-06,21.90937500000003
2013-08-07,21.89708333333337
2013-08-08,21.88770833333338
2013-08-09,21.88843750000004
2013-08-10,21.896875000000033
2013-08-11,21.901770833333362
2013-08-12,21.892395833333357
2013-08-13,21.869895833333292
2013-08-14,21.866354166666614
2013-08-15,21.864895833333282
2013-08-16,21.8545833333333
2013-08-17,21.84374999999997
2013-08-18,21.841874999999973
2013-08-19,21.824687499999982
2013-08-20,21.840104166666638
2013-08-21,21.862499999999955
2013-08-22,21.722499999999982
2013-08-23,21.85729166666665
2013-08-24,21.874687500000004
2013-08-25,21.8763541666667
2013-08-26,21.89520833333337
2013-08-27,21.896458333333367
2013-08-28,21.896250000000038
2013-08-29,21.906250000000032
2013-08-30,21.902500000000032
2013-08-31,21.899791666666697
2013-09-01,21.906666666666695
2013-09-02,21.905312500000033
2013-09-03,21.918229166666688
2013-09-04,21.932812500000022
2013-09-05,21.93760416666669
2013-09-06,21.92468750000003
2013-09-07,21.907500000000027
2013-09-08,21.906666666666705
2013-09-09,21.934791666666683
2013-09-10,21.955208333333363
2013-09-11,21.946666666666687
2013-09-12,21.96312500000002
2013-09-13,21.968854166666688
2013-09-14,22.002395833333328
2013-09-15,21.998541666666668
2013-09-16,21.999791666666663
2013-09-17,22.022291666666657
2013-09-18,22.02624999999999
2013-09-19,22.01562499999999
2013-09-20,22.01437499999999
2013-09-21,22.00125
2013-09-22,22.013645833333328
2013-09-23,22.02041666666666
2013-09-24,22.018958333333327
2013-09-25,22.01166666666666
2013-09-26,22.001458333333332
2013-09-27,22.003854166666667
2013-09-28,22.02031249999999
2013-09-29,22.019166666666653
2013-09-30,22.025937499999987
2013-10-01,22.028333333333318
2013-10-02,22.022083333333327
2013-10-03,22.015520833333323
2013-10-04,21.991979166666663
2013-10-05,22.01291666666666
2013-10-06,22.04395833333331
2013-10-07,22.056354166666633
2013-10-08,22.056249999999967
2013-10-09,22.068854166666622
2013-10-10,21.728854166666682
2013-10-11,22.027395833333316
2013-10-12,22.051145833333322
2013-10-13,22.056145833333304
2013-10-14,22.082395833333308
2013-10-15,22.0939583333333
2013-10-16,22.080937499999973
2013-10-17,22.091562499999966
2013-10-18,22.120312499999997
2013-10-19,22.102604166666634
2013-10-20,22.080833333333313
2013-10-21,22.113854166666695
2013-10-22,22.138854166666686
2013-10-23,22.065937499999972
2013-10-24,22.093749999999957
2013-10-25,22.079791666666647
2013-10-26,22.069791666666635
2013-10-27,22.08583333333331
2013-10-28,22.096562499999976
2013-10-29,22.06812499999998
2013-10-30,22.05593749999997
2013-10-31,22.06468749999996
2013-11-01,22.101041666666628
2013-11-02,22.1036458333333
2013-11-03,22.09822916666663
2013-11-04,22.141979166666673
2013-11-05,22.150520833333363
2013-11-06,22.189479166666676
2013-11-07,22.225833333333345
2013-11-08,22.23364583333334
2013-11-09,22.22000000000001
2013-11-10,22.19062500000004
2013-11-11,22.185520833333353
2013-11-12,22.208020833333364
2013-11-13,22.17125000000003
2013-11-14,22.144791666666702
2013-11-15,22.1388541666667
2013-11-16,22.113645833333294
2013-11-17,22.110937499999963
2013-11-18,22.112291666666625
2013-11-19,22.077604166666656
2013-11-20,22.065937499999958
2013-11-21,22.095208333333307
2013-11-22,22.001979166666672
2013-11-23,21.982708333333346
2013-11-24,21.96822916666669
2013-11-25,21.958645833333353
2013-11-26,21.955312500000023
2013-11-27,21.951354166666693
2013-11-28,21.92177083333336
2013-11-29,21.91937500000003
2013-11-30,21.937708333333376
2013-12-01,21.89562500000004
2013-12-02,21.881979166666653
2013-12-03,21.85749999999996
2013-12-04,21.845520833333307
2013-12-05,21.837708333333307
2013-12-06,21.828958333333315
2013-12-07,21.827916666666642
2013-12-08,21.812499999999975
2013-12-09,21.804062499999972
2013-12-10,21.792395833333313
2013-12-11,21.65166666666667
2013-12-12,21.767708333333317
2013-12-13,21.764166666666654
2013-12-14,21.721562500000008
2013-12-15,21.73802083333334
2013-12-16,21.736250000000013
2013-12-17,21.709583333333367
2013-12-18,21.71791666666668
2013-12-19,21.645416666666705
2013-12-20,21.63833333333338
2013-12-21,21.66614583333336
2013-12-22,21.665729166666697
2013-12-23,21.68937500000001
2013-12-24,21.741250000000004
2013-12-25,21.700833333333364
2013-12-26,21.65989583333337
2013-12-27,21.68604166666668
2013-12-28,21.674062500000023
2013-12-29,21.66052083333337
2013-12-30,21.71177083333335
2013-12-31,21.77427083333332
2014-01-01,21.795937499999965
2014-01-02,21.776666666666657
2014-01-03,21.75770833333333
2014-01-04,21.833645833333332
2014-01-05,21.774583333333315
2014-01-06,21.805729166666648
2014-01-07,21.805208333333297
2014-01-08,21.815416666666625
2014-01-09,21.815520833333313
2014-01-10,21.82552083333329
2014-01-11,21.79395833333331
2014-01-12,21.810729166666633
2014-01-13,21.833229166666637
2014-01-14,21.838854166666646
2014-01-15,21.87812500000004
2014-01-16,21.924270833333356
2014-01-17,21.931666666666683
2014-01-18,21.93791666666669
2014-01-19,21.854791666666667
2014-01-20,21.821874999999977
2014-01-21,21.854479166666707
2014-01-22,21.876041666666655
2014-01-23,21.83531249999996
2014-01-24,21.93666666666668
2014-01-25,21.98677083333335
2014-01-26,22.1176041666667
2014-01-27,22.200625000000002
2014-01-28,22.20854166666666
2014-01-29,22.29416666666664
2014-01-30,22.382916666666713
2014-01-31,22.423437500000016
2014-02-01,22.437916666666695
2014-02-02,22.4485416666667
2014-02-03,22.511562499999982
2014-02-04,22.513020833333332
2014-02-05,22.51447916666666
2014-02-06,22.565104166666618
2014-02-07,22.54854166666664
2014-02-08,22.568333333333317
2014-02-09,22.600729166666657
2014-02-10,22.589374999999986
2014-02-11,22.576874999999983
2014-02-12,22.588749999999994
2014-02-13,22.62104166666663
2014-02-14,22.685833333333353
2014-02-15,22.61062499999996
2014-02-16,22.582604166666638
2014-02-17,22.58947916666664
2014-02-18,22.407395833333343
2014-02-19,22.5533333333333
2014-02-20,22.570937499999967
2014-02-21,22.511874999999975
2014-02-22,22.537708333333313
2014-02-23,22.535416666666645
2014-02-24,22.541666666666654
2014-02-25,22.51437499999999
2014-02-26,22.424062500000023
2014-02-27,22.442604166666687
2014-02-28,22.505833333333328
2014-03-01,22.489583333333332
2014-03-02,22.478541666666676
2014-03-03,22.486250000000002
2014-03-04,22.5
2014-03-05,22.5
2014-03-06,22.5
2014-03-07,22.5
2014-03-08,22.5
2014-03-09,22.5
2014-03-10,22.5
2014-03-11,22.5
2014-03-12,22.5
2014-03-13,22.5
2014-03-14,22.5
2014-03-15,22.5
2014-03-16,22.5
2014-03-17,22.5
2014-03-18,22.5
2014-03-19,22.5
2014-03-20,22.5
2014-03-21,22.5
2014-03-22,22.5
2014-03-23,22.5
2014-03-24,22.5
2014-03-25,22.5
2014-03-26,22.362604166666657
2014-03-27,22.3058333333333
2014-03-28,22.302499999999977
2014-03-29,22.305624999999974
2014-03-30,22.28927083333331
2014-03-31,22.301770833333293
2014-04-01,22.327604166666628
2014-04-02,22.332083333333305
2014-04-03,22.294062499999985
2014-04-04,22.259270833333336
2014-04-05,22.25729166666667
2014-04-06,22.275520833333317
2014-04-07,22.266666666666662
2014-04-08,22.207395833333365
2014-04-09,22.248229166666665
2014-04-10,22.2465625
2014-04-11,22.21520833333336
2014-04-12,22.1932291666667
2014-04-13,22.189270833333364
2014-04-14,22.189791666666704
2014-04-15,22.1869791666667
2014-04-16,22.17208333333335
2014-04-17,22.163229166666685
2014-04-18,22.171979166666688
2014-04-19,22.179687500000018
2014-04-20,22.16677083333336
2014-04-21,22.13760416666668
2014-04-22,22.10802083333329
2014-04-23,22.108124999999955
2014-04-24,22.11802083333335
2014-04-25,22.10406249999997
2014-04-26,22.111458333333292
2014-04-27,22.103124999999963
2014-04-28,22.098333333333304
2014-04-29,22.101666666666627
2014-04-30,22.097708333333298
2014-05-01,22.09749999999997
2014-05-02,22.084687499999973
2014-05-03,22.0855208333333
2014-05-04,22.09260416666663
2014-05-05,22.100833333333295
2014-05-06,22.071145833333315
2014-05-07,22.05718749999997
2014-05-08,22.055729166666637
2014-05-09,22.050104166666642
2014-05-10,22.05656249999997
2014-05-11,22.04395833333331
2014-05-12,22.029687499999984
2014-05-13,21.980000000000018
2014-05-14,21.983437500000004
2014-05-15,21.994687499999998
2014-05-16,22.007187499999997
2014-05-17,22.001770833333325
2014-05-18,22.013645833333324
2014-05-19,21.989895833333346
2014-05-20,21.9088541666667
2014-05-21,21.973645833333347
2014-05-22,21.949375000000032
2014-05-23,21.94333333333337
2014-05-24,21.929062500000015
2014-05-25,21.93218750000004
2014-05-26,21.915729166666697
2014-05-27,21.681458333333325
2014-05-28,21.92937500000002
2014-05-29,21.941145833333366
2014-05-30,21.919062500000027
2014-05-31,21.916666666666696
2014-06-01,21.90812500000003
2014-06-02,21.90708333333336
2014-06-03,21.91395833333336
2014-06-04,21.90468750000004
2014-06-05,21.903541666666698
2014-06-06,21.894583333333372
2014-06-07,21.878958333333358
2014-06-08,21.87437500000003
2014-06-09,21.8717708333333
2014-06-10,21.85229166666663
2014-06-11,21.85156249999996
2014-06-12,21.770416666666648
2014-06-13,21.75281249999998
2014-06-14,21.81604166666665
2014-06-15,21.80781249999997
2014-06-16,21.803958333333302
2014-06-17,20.58791666666666
2014-06-18,21.52697916666663
2014-06-19,21.595416666666626
2014-06-20,21.625000000000032
2014-06-21,21.62208333333334
2014-06-22,21.60854166666664
2014-06-23,21.635104166666707
2014-06-24,21.637291666666687
2014-06-25,21.649062500000017
2014-06-26,21.621145833333312
2014-06-27,21.615520833333346
2014-06-28,21.62395833333333
2014-06-29,21.591979166666633
2014-06-30,21.594166666666627
2014-07-01,21.597395833333298
2014-07-02,21.584270833333303
2014-07-03,21.584166666666633
2014-07-04,21.584270833333303
2014-07-05,21.57999999999997
2014-07-06,21.567708333333318
2014-07-07,21.555937499999967
2014-07-08,21.553645833333302
2014-07-09,21.541041666666644
2014-07-10,21.54093749999998
2014-07-11,21.533229166666647
2014-07-12,21.52458333333332
2014-07-13,21.525520833333317
2014-07-14,21.504166666666663
2014-07-15,21.510937499999994
2014-07-16,21.499270833333338
2014-07-17,21.479687500000015
2014-07-18,21.359270833333355
2014-07-19,21.4466666666667
2014-07-20,21.444895833333366
2014-07-21,21.439583333333356
